,ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,mutation
9083,GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX,126,-0.48387164,-1.827896068,3.97398792095353e-05,0.013270281,0.013076811,7804,"tags=75%, list=41%, signal=45%",ndufv2/agk/ndufb5/uqcrc1/uqcrfs1/atp5po/atp5f1d/cox7a2l/cyc1/cox8a/timm23a/ndufc2/timm17a/ndufs5/ndufv1/ndufa3/romo1/foxred1/sdhdb/atp5mc3a/ndufb7/mt-cyb/mt-nd3/uqcrq/atp5l/atp5f1b/phb2b/mtx2/uqcrh/chchd6a/atp5fa1/ndufv3/mt-nd4/ndufs3/smdt1a/atp5mc3b/chchd10/timm17b/atp5pb/ndufs7/mt-nd1/ndufs4/atp5mea/ndufb2/atp5pd/mt-co1/uqcr10/apooa/immp1l/ndufb8/cox4i1/dnajc19/ndufa2/ndufa12/mt-nd4l/spg7/ndufa7/atp5mc1/ndufa5/bcs1l/ndufb3/atp5md/ndufb9/ndufb10/cox6b1/ndufs6/ndufa11/cox7a2a/cox4i2/phb2a/pam16/cox7b/atp5f1c/cox6c/atp5mf/NDUFB1/uqcrb/cox7c/cox6a1/smdt1b/ndufa1/apool/micu3b/slc25a5/ndufa6/atp5f1e/hspa9/atp5pf/micu2/cox7a1/micu1/mt-atp6/mt-co2/chchd3a,23d46i
9084,HP_ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL,HP_ABNORMAL_ERYTHROCYTE_ENZYME_LEVEL,31,-0.699303784,-2.073728715,4.22292868495603e-05,0.013276315,0.013082757,3216,"tags=61%, list=17%, signal=51%",rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19/khk,23d46i
9085,HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR,HP_MALIGNANT_GENITOURINARY_TRACT_TUMOR,25,-0.736034671,-2.066803558,4.25978036315338e-05,0.013276315,0.013082757,3469,"tags=76%, list=18%, signal=62%",mlh1/rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19,23d46i
9086,HP_PURE_RED_CELL_APLASIA,HP_PURE_RED_CELL_APLASIA,24,-0.73895194,-2.049630824,4.92130662596989e-05,0.014843296,0.014626892,3746,"tags=79%, list=19%, signal=64%",epoa/rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19,23d46i
9087,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,224,-0.407385544,-1.666599191,5.50296564139474e-05,0.016078978,0.015844559,3242,"tags=37%, list=17%, signal=31%",fkbp10b/fbln5/ext1b/ramp2/nid2a/ndnf/tll1/nf1b/nphs1/pbxip1a/myo1ea/col12a1b/sox9a/rb1/adamtsl3/paplna/serpinh1a/carmil2/col1a2/myh11a/abi3bpb/rgcc/mmp14b/mmp11a/olfml2ba/adam8b/ecm2/col9a1b/lamb2/mmp13a/col11a2/gas2a/loxl1/spint1b/prdm5/efemp2a/prss1/nid1a/sfrp2/fap/tcf15/col5a2a/noxo1a/col9a1a/col11a1a/hapln2/impg2b/col1a1a/col9a2/adamts1/ero1a/ptx3a/postna/hmcn1/angptl7/mia/p4ha1b/tgfbi/loxl3b/fbln2/col9a3/pdgfra/col8a2/optc/sh3pxd2b/csgalnact1a/ric1/col6a4a/crispld2/adamts15b/adamtsl7/adamtsl2/itga8/ntn4/colq/hpse2/meltf/has2/adamts14/loxa/antxr1b/loxl4/nox1,23d46i
9088,GOBP_MUSCLE_CONTRACTION,GOBP_MUSCLE_CONTRACTION,258,-0.402139751,-1.668774789,5.71259620657125e-05,0.016148521,0.015913088,2809,"tags=28%, list=15%, signal=24%",gpd1l/anxa6/chrnb1/mkks/casq1b/synm/gamt/desma/ppp1r13l/mybpc1/myh11a/myl4/myh7/actn3b/tmod4/tmem38a/htr2b/mybpha/calcrlb/pik3cg/plce1/smtnb/sgca/myl2b/kcnh2a/tpma/aldoab/myof/dsc2l/sstr2a/myhz2/casq2/dapk3/cav3/ryr1b/stac/ptgs2b/cacna2d1a/trpv4/atp1a1a.4/chrng/htr2ab/scn4ab/myl13/mylpfa/myot/tnnt2a/atp1a2a/drd2a/myl1/ormdl3/p2rx4a/myhz1.2/myhz1.1/atp2a1/actn3a/myhb/dub/mybpc3/ptger3/tnni1b/myhz1.3/nmu/tmod1/mybphb/myhc4/gja5a/myom2a/csrp3/cacna1sb/slc8a1a/tnnc1a,23d46i
9089,GOCC_ACTIN_CYTOSKELETON,GOCC_ACTIN_CYTOSKELETON,393,-0.353502918,-1.527710895,5.87218945837935e-05,0.016148521,0.015913088,3853,"tags=29%, list=20%, signal=24%",capgb/flot1b/myo10/synpo2lb/flna/dhx9/dmtn/pdcd6ip/ppp1r9a/actb2/yrk/cdc42bpb/zyx/specc1/myh9b/cldn5a/mtss1lb/acta1a/topbp1/rac2/tpm4a/nf2a/bin3/krt94/arpc5lb/actb1/fhod1/cdc42ep3/corin/cnn2/specc1la/arhgap21b/myo1ea/swap70b/abcb4/wasb/cd2ap/pxnb/pvalb6/pak1/gbp3/carmil2/pdlim5b/si:dkey-172h23.2/myh11a/myl4/myh7/wipf1b/actn3b/arsj/tmod4/adam8b/flnb/rac3a/zgc:112102/vil1/sptbn5/neurl1b/gas2a/ush1ga/pdlim7/xirp2a/smtnb/cfl2/pgm5/myoz1b/pawr/myl2b/bin2b/plekhh2/tpma/aldoab/vaspb/myo6b/raraa/lancl2/sptan1/clic5b/myoz2b/myhz2/neb/triobpb/sh3pxd2b/trpv4/myl13/mylpfa/myot/slc2a1a/tnnt2a/gbp4/myl1/myhz1.2/myhz1.1/smtnl1/cobl/myo19/ldb3a/myoz3a/actn3a/mylk3/myhb/barx2/dub/pdlim4/tnni1b/myhz1.3/tmod1/myhc4/espn/shroom3/gbp2/fscn2a/tnnc1a/myl7,23d46i
9090,HP_OSTEOSARCOMA,HP_OSTEOSARCOMA,31,-0.691722818,-2.051247976,6.51629045842761e-05,0.017407805,0.017154012,3216,"tags=65%, list=17%, signal=54%",rps26l/rps24/rps29/rps15a/rps27.1/rpl18/rps20/rps7/rpl15/rps10/rpl27/rb1/rpl35a/rpl35/rpl31/rpl11/rps28/rpl26/rps19/lmna,23d46i
9091,GOCC_SMALL_RIBOSOMAL_SUBUNIT,GOCC_SMALL_RIBOSOMAL_SUBUNIT,62,-0.582037267,-1.986164655,6.75269335649083e-05,0.017538245,0.017282551,3986,"tags=52%, list=21%, signal=41%",rps11/rps25/rps3/rps6/rps4x/rps27a/rpsa/rps23/rps26l/rps5/rps21/rps14/rps24/rps29/rps15a/mrps28/rps27.1/rps9/rps20/rps7/rps8a/rps10/rps13/rps12/rps15/b3galt4/rps3a/rps28/rps19/rps27l/rps2/hbae3,23d46i
9092,HP_WEBBED_NECK,HP_WEBBED_NECK,106,-0.495998147,-1.830174649,7.82082356960285e-05,0.019763433,0.019475297,3361,"tags=40%, list=17%, signal=33%",sall4/rps26l/rps24/rps29/rps15a/rps27.1/actb1/nf1b/rpl18/rps20/rps7/rpl15/gpc4/rps10/rpl27/rb1/rpl35a/fgfrl1a/rpl35/rpl31/mapk1/map2k2b/rpl11/xylt2/sos1/rps28/rpl26/rps19/piezo1/meox1/ppp1cb/lmna/si:ch211-212c13.10/myhz2/sos2/b3glctb/chrng/myhz1.2/myhz1.1/myhb/myhz1.3/myhc4,23d46i
9093,HP_ROUND_EAR,HP_ROUND_EAR,13,-0.820587552,-1.991332512,8.49669721142038e-05,0.020906347,0.020601549,1346,"tags=54%, list=7%, signal=50%",cep57/myhz2/myhz1.2/myhz1.1/myhb/myhz1.3/myhc4,23d46i
